SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_INCOME_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OWN_CAR_AGE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
100178,0,M,N,N,2,168800.0,731200.0,30847.6,Higher education,Married,Working,-19373,-887,,0.6310785931862497,0.6740917681276137,0.5799361409110043
100179,0,M,N,N,1,405400.0,2001800.0,71387.8,Secondary / secondary special,Separated,Pensioner,-13913,-2115,,,0.5528448099568998,0.7807206912958974
100180,0,M,N,Y,1,73600.0,259000.0,10906.0,Secondary / secondary special,Married,Commercial associate,-11095,-2712,,0.7486961749650412,0.6913272311687715,0.44865182577039947
100181,1,M,N,Y,0,270700.0,1566600.0,93020.6,Secondary / secondary special,Married,Working,-22201,365243,,0.6365450188136729,0.8452312740296635,0.4262402899610429
100182,0,M,N,Y,0,185200.0,520200.0,20217.0,Secondary / secondary special,Married,Working,-18581,-3976,,,0.28130205892940136,0.7708412204220534
100183,0,F,Y,Y,0,175100.0,1088700.0,55495.7,Secondary / secondary special,Married,Commercial associate,-19626,-1049,11.8,0.6188347732310587,0.7691561365724408,
100184,0,F,N,N,1,85200.0,403600.0,23465.8,Secondary / secondary special,Married,Working,-16069,-3200,,,0.7915012297930604,
100185,0,M,N,Y,0,253700.0,1331100.0,78121.4,Secondary / secondary special,Single / not married,Working,-13812,-2481,,0.5772865873271985,0.8080705163939681,0.9150415332942545
100186,0,M,Y,Y,0,90700.0,380900.0,14652.8,Secondary / secondary special,Married,Commercial associate,-14371,-2499,9.1,,0.6377183921342271,
100187,0,F,Y,N,0,293000.0,1904400.0,70235.5,Higher education,Single / not married,Working,-8215,-748,14.8,,0.919807727784023,0.6926517498698328
100188,0,F,Y,Y,0,118300.0,274800.0,16616.3,Secondary / secondary special,Married,Working,-24216,-707,18.9,,0.6819548713446972,0.5971565187580691
100189,0,M,N,Y,1,293000.0,1104900.0,78321.7,Secondary / secondary special,Married,Working,-14096,-1995,,,0.5560255508990303,
100190,0,F,N,Y,0,109700.0,309300.0,14920.1,Secondary / secondary special,Married,Commercial associate,-16137,-558,,,0.6168087828408101,0.40571116499176063
100191,0,M,N,Y,0,99200.0,282900.0,10527.3,Higher education,Married,Commercial associate,-13931,-2303,,,0.7539262636570693,0.6833094173639148
100192,0,F,Y,Y,0,144500.0,803500.0,66278.3,Secondary / secondary special,Married,Working,-13897,-1002,12.5,,0.8661700549954477,0.6665336949859098
100193,0,F,N,Y,0,108000.0,471400.0,23864.8,Secondary / secondary special,Civil marriage,Working,-19690,-1253,,0.6463220635214441,0.6197458938397211,0.7100917272899367
100194,0,M,N,Y,2,135700.0,273900.0,27365.1,Secondary / secondary special,Married,Working,-19422,-1234,,,0.8409478511365265,0.5993724716812278
100195,0,F,N,Y,0,322200.0,1980500.0,90658.9,Secondary / secondary special,Married,Working,-21875,-961,,,0.16642216677506935,0.7002575927273034
100196,0,F,Y,Y,0,117600.0,261000.0,17197.3,Secondary / secondary special,Married,Working,-8928,-2354,1.4,0.5798759901836027,0.6646053049913345,
100197,0,F,Y,Y,2,163100.0,824400.0,47252.9,Higher education,Single / not married,Working,-22994,-1815,0.8,,0.22441268712282428,0.5537462595612943
100198,0,M,N,Y,1,308700.0,1510000.0,91945.7,Higher education,Married,Commercial associate,-24442,-963,,,0.39313387328003,
100199,0,F,N,Y,0,167900.0,945500.0,47670.7,Secondary / secondary special,Married,Working,-25011,-912,,,0.6403902858505925,0.5152602587830576
100200,0,F,Y,Y,3,250300.0,1173800.0,49715.2,Higher education,Married,State servant,-9928,-130,8.2,,0.7046559989811604,0.5991525566365516
100201,0,M,N,N,0,193700.0,659700.0,54997.8,Secondary / secondary special,Married,Unemployed,-16203,365243,,0.4743001928925875,0.6948672395400636,0.3555010680181757
100202,1,M,Y,Y,1,236400.0,594200.0,25739.0,Secondary / secondary special,Married,Working,-24133,-1530,18.4,0.2836701291273856,0.6088627030279267,0.4493204944275623
100203,1,F,Y,Y,0,146300.0,614300.0,39449.8,Secondary / secondary special,Single / not married,Commercial associate,-20975,-135,19.9,,0.7862885630250989,0.7486043713130329
100204,0,F,N,Y,0,196000.0,326200.0,13047.3,Secondary / secondary special,Single / not married,Commercial associate,-8725,-520,,,0.5768452961676582,0.5996247137713497
100205,0,F,N,Y,0,340300.0,1401200.0,115489.1,Secondary / secondary special,Married,Working,-22928,-1973,,0.7832542564100811,0.6139898448033746,0.5567226648581776
100206,0,F,N,Y,0,129900.0,307100.0,11843.1,Higher education,Married,Working,-22371,-2488,,0.6187872177370117,0.5503851524104642,0.23483575023245848
100207,0,F,N,Y,1,182000.0,859900.0,36100.2,Secondary / secondary special,Married,State servant,-21348,-894,,0.6916103605822272,0.524220033484135,0.34558060135823
100208,0,M,N,Y,0,111100.0,395400.0,33054.3,Incomplete higher,Widow,Working,-14890,-48,,,0.6013963244128895,0.6410024316012284
100209,1,F,Y,N,0,240400.0,1273200.0,45884.4,Secondary / secondary special,Single / not married,Commercial associate,-18755,-593,17.3,0.6823043459893916,0.6646716710218865,0.6377252353905085
100210,0,F,N,Y,0,71100.0,316500.0,27515.6,Secondary / secondary special,Married,Commercial associate,-20221,-1104,,,0.6226881943439712,0.8387813567232313
100211,0,M,N,Y,0,131900.0,526800.0,41355.7,Secondary / secondary special,Widow,Working,-14624,-2452,,0.6441843005747011,0.5129917270009755,
100212,0,F,N,N,0,237100.0,1135500.0,82596.3,Secondary / secondary special,Married,Commercial associate,-21415,-2075,,0.7540254342827314,0.6474548828118454,0.6006826393690308
100213,1,F,N,Y,1,140700.0,367100.0,26563.2,Secondary / secondary special,Married,Pensioner,-12461,365243,,0.5742097262393039,0.4331328484012992,0.43393458436679716
100214,0,M,N,Y,0,67300.0,411600.0,14537.7,Secondary / secondary special,Separated,Working,-10889,-2998,,0.5206278461306639,0.6106653661985594,
100215,0,M,Y,Y,0,106600.0,197600.0,10862.7,Higher education,Single / not married,Working,-22728,-1087,12.1,,0.9189298989574056,0.901413343605476
100216,0,M,Y,Y,0,110800.0,356500.0,26956.1,Secondary / secondary special,Married,Working,-13619,-2153,12.2,0.5208621509931569,0.4948794694977751,
100217,0,F,N,N,0,305900.0,546500.0,26072.7,Secondary / secondary special,Married,Pensioner,-8665,365243,,0.7210910404581051,0.6257799508511295,0.6958680271362195
100218,0,F,N,Y,1,215000.0,952500.0,38303.9,Secondary / secondary special,Widow,Commercial associate,-22269,-1646,,,0.7564326935137275,0.37856401443871857
100219,0,M,Y,Y,0,225100.0,766100.0,25909.0,Secondary / secondary special,Married,Working,-21678,-2763,14.2,0.6775409342978508,0.4339992800772868,
100220,0,F,Y,N,0,86500.0,154400.0,7030.1,Secondary / secondary special,Married,Pensioner,-21737,365243,4.7,,0.5722224016158651,0.6158657637152424
100221,0,F,N,Y,0,150900.0,729500.0,58980.0,Secondary / secondary special,Married,State servant,-13646,-855,,0.5891997558651865,0.7181675156170227,
100222,0,F,Y,Y,0,303300.0,1908000.0,152309.2,Higher education,Widow,Working,-18246,-1088,19.2,,0.6122592787621487,0.622376418531314
100223,1,M,Y,Y,0,225400.0,458600.0,16079.9,Incomplete higher,Married,Pensioner,-7914,365243,5.4,0.3958226101509044,0.7528335203178438,0.8053674961048661
100224,0,M,N,Y,0,119800.0,311800.0,12313.8,Secondary / secondary special,Married,Working,-7710,-695,,,0.8507579378234467,0.7724096959021562
100225,0,F,N,Y,0,214400.0,613900.0,47379.7,Higher education,Married,Working,-12215,-1348,,0.5216990926201522,0.8445040564561693,0.7261987661298852
100226,0,M,N,Y,1,84500.0,414100.0,16027.0,Higher education,Married,Working,-16879,-60,,0.6803771697256371,0.5840985075931571,0.6615201201200751
100227,0,F,N,Y,1,102400.0,351400.0,29411.9,Secondary / secondary special,Single / not married,Working,-18194,-196,,0.566750520022303,0.5078167960247548,0.7141180320389209
100228,0,F,Y,N,0,64500.0,340100.0,19446.2,Higher education,Married,Pensioner,-10009,365243,18.5,,0.6616057268174512,0.6257991687492639
100229,0,F,N,Y,0,143100.0,545900.0,52383.0,Secondary / secondary special,Civil marriage,Working,-22882,-767,,,0.767741912735003,0.6610894570631981
100230,0,F,Y,N,0,200200.0,323800.0,10976.9,Secondary / secondary special,Single / not married,Commercial associate,-24493,-155,14.2,,0.689271330422829,0.747810278140767
100231,0,F,Y,Y,3,97600.0,231300.0,13769.4,Secondary / secondary special,Married,Working,-9760,-3185,17.1,,0.40807843569925795,0.42399584664389334
100232,0,F,N,N,1,144400.0,447700.0,35834.1,Higher education,Civil marriage,Working,-22114,-742,,0.49799332860996115,0.6613433465080881,0.8208342079478417
100233,0,M,N,Y,1,103200.0,482100.0,18381.1,Higher education,Married,State servant,-18439,-337,,,0.5406113781379149,0.7480562859631106
100234,0,F,N,N,1,115400.0,565900.0,30845.4,Higher education,Married,Pensioner,-16478,-514,,0.6991369401421073,0.6826673865334962,0.5364171639032838
100235,0,M,Y,N,0,94000.0,441800.0,19712.4,Secondary / secondary special,Married,Working,-16244,-1294,17.6,,0.6059503748120911,
100236,0,M,N,Y,2,263200.0,476000.0,17474.4,Incomplete higher,Married,Working,-20816,-560,,,0.8822166927207725,
100237,0,F,N,Y,0,110300.0,369000.0,24255.4,Secondary / secondary special,Married,Working,-11332,-603,,,0.3899336028891951,0.715801999544893
100238,0,M,N,N,0,134600.0,629400.0,30309.1,Higher education,Married,State servant,-18346,-1943,,,0.7955389826031606,0.6009861831225276
100239,0,F,N,N,1,118800.0,558100.0,41905.8,Higher education,Married,Working,-12252,-604,,0.7290930754285649,0.7587571345373769,0.712454283774273
100240,0,F,N,Y,1,173500.0,763000.0,28239.7,Secondary / secondary special,Single / not married,Working,-9163,-819,,,0.8074329583937437,0.4737424668889608
100241,0,M,N,N,0,461700.0,1676100.0,102146.4,Secondary / secondary special,Married,Commercial associate,-17363,-147,,0.337148157209153,0.6808939128266117,0.7756347438026457
100242,0,M,N,Y,1,527400.0,814800.0,41274.2,Higher education,Married,State servant,-12379,-2274,,0.7109637912337262,0.5362016514747402,0.6212680131793886
100243,0,F,N,Y,2,136400.0,586000.0,23935.7,Higher education,Widow,Working,-20690,-417,,0.8102050061618349,0.8516079464148516,0.6628657950270181
100244,0,F,N,Y,0,181700.0,510200.0,18173.5,Higher education,Married,Pensioner,-19073,365243,,0.5288824892336117,0.28621197333676796,0.5325637390511498
100245,0,F,N,N,0,232200.0,757500.0,44666.8,Secondary / secondary special,Widow,Working,-11603,-144,,0.4706271338266945,0.3068750673116921,0.8219720505571162
100246,0,M,Y,Y,0,265100.0,1189500.0,101679.5,Secondary / secondary special,Single / not married,Commercial associate,-22775,-1494,7.5,0.2891632653048735,0.48310147339673454,0.4402398684202687
100247,1,F,Y,Y,1,200600.0,780800.0,38134.7,Secondary / secondary special,Married,Working,-13753,-2828,9.8,,0.5579892864388546,0.5542360439662364
100248,0,F,N,Y,0,247900.0,907800.0,88444.7,Secondary / secondary special,Married,Pensioner,-20101,365243,,0.47866034656125817,0.6494597696008942,0.5288979276300412
100249,0,F,N,Y,0,181400.0,640000.0,35851.7,Higher education,Civil marriage,Commercial associate,-12356,-1254,,,0.7666345653255873,
100250,0,F,N,Y,0,113500.0,604300.0,33269.2,Secondary / secondary special,Separated,State servant,-11117,-539,,,0.42979260094721355,0.5677007414590834
100251,1,M,Y,Y,1,247200.0,982400.0,50850.2,Secondary / secondary special,Single / not married,Working,-22752,-1056,5.7,,0.6884072841030404,0.4030951073051813
100252,0,M,N,N,0,160400.0,737500.0,40595.4,Secondary / secondary special,Single / not married,Pensioner,-23776,365243,,0.5559696418639855,0.5817844536597652,0.5596444694533038
100253,0,F,N,Y,0,175200.0,345100.0,13936.6,Higher education,Married,Commercial associate,-13842,-2437,,,0.516248941268944,
100254,0,F,N,Y,0,81900.0,372700.0,25287.1,Secondary / secondary special,Married,Working,-13192,-3887,,0.6037901615230328,0.6016925562427806,0.8194933865510992
100255,0,F,Y,Y,0,106700.0,190500.0,9344.2,Secondary / secondary special,Widow,Working,-19987,-1853,3.2,,0.6231532741856475,0.6225791730312966
100256,0,M,N,Y,1,126800.0,679400.0,41177.7,Secondary / secondary special,Married,Pensioner,-11656,365243,,,0.6944307943993225,
100257,0,M,Y,Y,0,191200.0,296800.0,13235.0,Secondary / secondary special,Married,Working,-22821,365243,16.4,0.6954196014404884,0.7505659940261498,0.7612840685103734
100258,0,F,N,Y,0,338300.0,1766900.0,95823.0,Secondary / secondary special,Married,Commercial associate,-7819,-309,,0.6695685690649885,0.45702961141210996,0.8739166413747108
100259,0,F,Y,Y,1,214100.0,887700.0,62843.6,Higher education,Single / not married,Commercial associate,-10161,-3587,4.9,,0.6970805448773998,0.4918376840015697
100260,0,F,Y,Y,0,138900.0,699400.0,31971.5,Secondary / secondary special,Single / not married,Pensioner,-9786,-141,12.9,,0.6726589056377202,0.4082989420465149
100261,1,F,Y,Y,1,96700.0,263300.0,17606.1,Secondary / secondary special,Married,Commercial associate,-13242,-1609,18.1,,0.6645613534953423,
100262,0,M,N,N,1,264300.0,1091000.0,60850.2,Secondary / secondary special,Married,Commercial associate,-22855,365243,,0.6311288570301361,0.8310772837317866,0.5521290797577937
100263,0,F,N,Y,1,174000.0,995500.0,54353.7,Secondary / secondary special,Married,Commercial associate,-18890,-788,,,0.7412145370727796,0.47678414586499696
100264,0,F,N,Y,0,35700.0,91500.0,3271.6,Secondary / secondary special,Married,Commercial associate,-9554,-1840,,0.7780423558024492,0.4708917729988151,0.5163215732426564
100265,0,M,N,Y,1,241000.0,392600.0,15838.9,Secondary / secondary special,Widow,Working,-9053,-291,,,0.7773245374584291,0.984565031099556
100266,0,F,N,Y,0,178400.0,939300.0,41586.0,Secondary / secondary special,Married,Pensioner,-12727,365243,,0.87146060425346,0.7253279672885388,
100267,0,F,N,Y,0,57300.0,287500.0,23473.4,Secondary / secondary special,Widow,Pensioner,-18537,365243,,,0.5541667478331331,0.852674310259021
100268,1,F,N,Y,0,199500.0,449000.0,27746.7,Higher education,Married,Working,-18080,-1855,,,0.4246161194269264,0.2533797801351941
100269,0,F,N,Y,0,156600.0,502600.0,45710.8,Higher education,Civil marriage,Working,-9672,-1169,,0.7488853581613499,0.5092688588812442,0.8730217998599649
100270,1,F,N,Y,1,83400.0,299100.0,14392.7,Secondary / secondary special,Married,Working,-21008,-630,,0.7145551456434465,0.3746894361393512,
100271,0,F,N,Y,0,377300.0,639400.0,51746.5,Secondary / secondary special,Civil marriage,Pensioner,-18755,365243,,,0.7361569463632134,0.8912435644551947
100272,0,F,N,Y,1,183600.0,625200.0,59087.0,Higher education,Married,Pensioner,-24905,365243,,0.5938606717063586,0.7095486442146353,
100273,0,F,Y,N,0,121200.0,238700.0,13930.5,Secondary / secondary special,Single / not married,Working,-17358,-1217,2.6,0.7591405607622898,0.8264884719302172,0.6038921442946401
100274,0,F,N,Y,0,105900.0,684900.0,27526.0,Incomplete higher,Single / not married,State servant,-13408,-29,,,0.7162274265737344,0.6054845386622486
100275,0,M,Y,Y,0,138200.0,885600.0,47830.4,Higher education,Married,Working,-9762,-813,8.3,,0.4275437626708668,0.7198628956682118
100276,0,F,Y,Y,0,140300.0,607900.0,51814.3,Secondary / secondary special,Separated,Pensioner,-23783,365243,18.6,,0.584128672102101,0.9584249776595374
100277,0,F,N,Y,0,195200.0,760700.0,36572.4,Secondary / secondary special,Single / not married,State servant,-8330,-729,,0.4805340881995332,0.7375739149895496,0.4128276659451552
100278,0,F,N,Y,0,135200.0,855800.0,45066.0,Incomplete higher,Married,Working,-13784,-2926,,,0.5708844276225824,0.8210451437602203
100279,0,M,N,Y,0,125000.0,604700.0,20695.4,Secondary / secondary special,Married,State servant,-16975,-1253,,,0.597059409620321,0.4935158653352047
100280,0,M,Y,Y,0,161700.0,349500.0,27423.2,Secondary / secondary special,Married,Commercial associate,-17659,-979,7.0,0.7105193520335802,0.8365139490187642,
100281,0,F,N,Y,0,123700.0,316800.0,13391.9,Secondary / secondary special,Civil marriage,Working,-17879,-1517,,,0.8161643974003785,0.636996758429739
100282,0,F,N,Y,0,142900.0,682700.0,27966.6,Secondary / secondary special,Civil marriage,Pensioner,-20242,365243,,0.6365286124694952,0.6082290516255437,
100283,0,F,N,Y,0,280400.0,1749400.0,64865.3,Higher education,Married,Working,-9919,-753,,,0.43748204986299594,
100284,0,F,N,Y,1,121100.0,382900.0,14217.1,Secondary / secondary special,Single / not married,Working,-20281,-1607,,0.63598055878941,0.7551252618086008,0.5604531629260505
100285,0,F,Y,N,0,139100.0,290000.0,16035.4,Secondary / secondary special,Married,Working,-23265,-2345,8.7,,,0.5884814065235536
100286,0,F,N,Y,1,104400.0,552800.0,22156.3,Secondary / secondary special,Married,Commercial associate,-8204,-1629,,0.44648123141829593,0.6514576946665964,
100287,0,F,N,N,0,242200.0,612100.0,34324.6,Secondary / secondary special,Civil marriage,Commercial associate,-8298,-965,,0.7150466829535168,0.5251258430537651,0.6916884680904293
100288,1,F,N,N,0,68900.0,136500.0,4893.5,Secondary / secondary special,Married,Pensioner,-25051,365243,,,0.6628020051543931,0.3090399877624706
100289,1,F,N,Y,0,101300.0,501300.0,20801.8,Higher education,Married,Pensioner,-13139,365243,,,0.2991653951317563,0.5845275019243036
100290,0,F,N,Y,0,203000.0,858900.0,79187.6,Secondary / secondary special,Married,Pensioner,-15648,365243,,0.7393213533674509,0.7291850554736459,0.6780564525766378
100291,1,M,N,N,1,137600.0,508700.0,36944.1,Secondary / secondary special,Married,Commercial associate,-13106,-293,,,0.6226509479418447,0.759033890261387
100292,0,F,N,Y,2,219100.0,387100.0,13784.1,Incomplete higher,Married,Pensioner,-17426,365243,,,0.5607713739769358,0.3891963944500771
100293,0,M,Y,Y,0,135000.0,211300.0,9935.6,Secondary / secondary special,Married,Working,-20143,-1905,17.1,,0.7523694987966931,0.7140554604510203
100294,0,F,Y,Y,0,108800.0,389800.0,15261.2,Secondary / secondary special,Married,Commercial associate,-20993,-17,11.9,,0.8748129447459131,0.6964670937250381
100295,0,M,N,Y,0,139400.0,629100.0,23283.1,Secondary / secondary special,Separated,Working,-13900,-1193,,0.5768633473696674,0.4840555771938104,0.5966403177427572
100296,0,M,N,N,1,82400.0,484800.0,44248.1,Secondary / secondary special,Married,Working,-12238,-39,,,0.8415271264420341,0.4839432735600502
100297,0,M,N,N,0,101600.0,455500.0,37388.6,Secondary / secondary special,Civil marriage,Working,-17253,-442,,0.7382949663372447,0.3352112593583695,0.5350263552228253
100298,0,M,N,N,0,222000.0,874000.0,30398.1,Secondary / secondary special,Single / not married,Working,-14407,-638,,0.6162195744965717,0.5867277827019081,
100299,0,M,N,N,1,131100.0,311900.0,14066.5,Higher education,Married,State servant,-18577,-700,,,0.4333149948838639,0.5904586893051051
